id1,id2,weight,distance
"Ferno (VA), IT","Lamezia Terme (CZ), IT",54,969.52
"Ferno (VA), IT","Zurich, CH",78,203.67
"Ferno (VA), IT","Paris, FR",223,635.25
"Ferno (VA), IT","Prague, CZ",42,645.67
"Ferno (VA), IT","Munich, DE",63,381.35999999999996
"Ferno (VA), IT","Istanbul, TR",56,1707.93
"Ferno (VA), IT","Oslo (Gardermoen), NO",24,1626.9000000000003
"Ferno (VA), IT","Manchester, Greater Manchester, GB",32,1167.39
"Ferno (VA), IT","Warsaw, PL",39,1151.56
"Ferno (VA), IT","Schkeuditz, DE",28,693.42
"Ferno (VA), IT","Valletta, MT",22,1190.63
"Ferno (VA), IT","Hannover, DE",21,762.69
"Ferno (VA), IT","Málaga, ES",43,1485.77
"Ferno (VA), IT","Rome, IT",52,518.99
"Ferno (VA), IT","Palermo, IT",34,910.56
"Ferno (VA), IT","Spata-Artemida, GR",62,1520.35
"Ferno (VA), IT","Luton, Luton, GB",39,961.31
"Ferno (VA), IT","Seville, ES",36,1517.71
"Firenze (FI), IT","Munich, DE",25,507.40000000000003
"Firenze (FI), IT","Paris, FR",49,916.55
"Firenze (FI), IT","London, GB",23,1198.49
"Frankfurt am Main, DE","Zurich, CH",164,285.62
"Frankfurt am Main, DE","Oslo (Gardermoen), NO",61,1141.83
"Frankfurt am Main, DE","Göteborg, SE",49,885.54
"Frankfurt am Main, DE","Toulouse/Blagnac, FR",28,896.6999999999999
"Frankfurt am Main, DE","Rome, IT",64,961.88
"Frankfurt am Main, DE","Salzburg, AT",48,408.8399999999999
"Frankfurt am Main, DE","Luxembourg, LU",57,174.06
"Frankfurt am Main, DE","Valletta, MT",27,1647.8100000000002
"Frankfurt am Main, DE","Istanbul, TR",139,1866.94
"Frankfurt am Main, DE","Paris, FR",162,461.09000000000003
"Frankfurt am Main, DE","Zgornji Brnik, SI",25,608.37
"Frankfurt am Main, DE","Nuremberg, DE",60,190.25999999999996
"Frankfurt am Main, DE","Poznań, PL",36,633.69
"Frankfurt am Main, DE","Schkeuditz, DE",68,301.48
"Frankfurt am Main, DE","Marignane, Bouches-du-Rhône, FR",31,775.52
"Frankfurt am Main, DE","London, GB",263,626.5200000000001
"Frankfurt am Main, DE","Geneva, CH",66,458.75
"Frankfurt am Main, DE","Hannover, DE",59,281.82
"Frankfurt am Main, DE","Riga, LV",32,1275.91
"Frankfurt am Main, DE","Tallinn, EE",34,1469.63
"Frankfurt am Main, DE","Hamburg, DE",187,406.21
"Frankfurt am Main, DE","Manchester, Greater Manchester, GB",51,832.31
"Frankfurt am Main, DE","Munich, DE",204,299.33
"Frankfurt am Main, DE","Wrocław, PL",37,599.64
"Frankfurt am Main, DE","Katowice, PL",25,749.18
"Frankfurt am Main, DE","Stuttgart, DE",65,156.22
"Frankfurt am Main, DE","Vienna, AT",190,620.93
"Frankfurt am Main, DE","Stockholm, SE",64,1210.58
"Frankfurt am Main, DE","Palma de Mallorca, ES",43,1251.07
"Frankfurt am Main, DE","Warsaw, PL",84,896.37
"Frankfurt am Main, DE","Thessaloniki, GR",22,1540.8299999999997
