id1,id2,weight,distance
"Antwerp, BE","Frankfurt am Main (Lautzenhausen), DE",1,241.24
"Frankfurt am Main (Lautzenhausen), DE","Rome, IT",6,989.3
"Friedrichshafen, DE","Toulouse/Blagnac, FR",2,775.94
"Friedrichshafen, DE","Hamburg, DE",6,657.94
"Amsterdam, NL","Friedrichshafen, DE",6,617.02
"Funchal, PT","Riga, LV",4,4097.53
"Funchal, PT","London, GB",56,2493.04
"Funchal, PT","Manchester, Greater Manchester, GB",12,2569.72
"Funchal, PT","Ponta Delgada, PT",8,984.9199999999998
"Funchal, PT","Helsinki (Vantaa), FI",6,4304.82
"Funchal, PT","Schkeuditz, DE",4,3136.37
"Funchal, PT","Luton, Luton, GB",6,2510.61
"Funchal, PT","Porto, PT",77,1190.77
"Funchal, PT","Hannover, DE",6,3052.67
"Funchal, PT","Newcastle upon Tyne, Tyne and Wear, GB",2,2749.28
"Funchal, PT","Liverpool, GB",2,2548.35
"Funchal, PT","Lisbon, PT",126,965.15
"Funchal, PT","Luxembourg, LU",4,2671.24
"Cambridge, Cambridgeshire, GB","Funchal, PT",1,2562.49
"Funchal, PT","Nottingham, Leicestershire, GB",2,2557.08
"Funchal, PT","Glasgow, GB",2,2748.12
"Funchal, PT","Warsaw, PL",14,3714.21
"Funchal, PT","Vienna, AT",5,3264.89
"Funchal, PT","Shannon, IE",4,2311.71
"Gaziemir, TR","Tymbou (Kirklar), CY",20,664.73
"Gaziemir, TR","London, GB",5,2573.91
"Gaziemir, TR","Istanbul, TR",98,342.91
"Gaziemir, TR","Ordu, TR",2,981.27
"Gaziemir, TR","Köln (Cologne), DE",2,2101.26
"Gaziemir, TR","Trabzon, TR",3,1121.47
"Ferno (VA), IT","Gaziemir, TR",2,1722.74
"Gaziemir, TR","Vienna, AT",2,1385.89
"Gdańsk, PL","Stockholm, SE",15,570.65
"Gdańsk, PL","Helsinki (Vantaa), FI",8,766.2
"Gdańsk, PL","Oslo (Gardermoen), NO",21,782.7100000000002
"Alicante, ES","Gdańsk, PL",5,2294.78
"Gdańsk, PL","Rome, IT",8,1467.2999999999997
"Gdańsk, PL","Warsaw, PL",51,290.92
"Gdańsk, PL","Munich, DE",12,813.9100000000001
"Gdańsk, PL","Luton, Luton, GB",10,1282.98
"Gdańsk, PL","Hamburg, DE",5,565.94
"Gdańsk, PL","Stuttgart, DE",2,897.98
"Gdańsk, PL","Málaga, ES",6,2635.96
"Gdańsk, PL","Paphos, CY",4,2441.8
"Gdańsk, PL","Istanbul, TR",1,1672.93
"Gdańsk, PL","Skellefteå, SE",1,1148.68
"Gdańsk, PL","Sandefjord(Torp), NO",8,731.06
"Gdańsk, PL","Orio al Serio (BG), IT",2,1150.92
"Gdańsk, PL","Wrocław, PL",2,379.31
"Gdańsk, PL","Göteborg, SE",6,543.23
"Gdańsk, PL","Malmö, SE",5,349.45
"Gdańsk, PL","Turku, FI",6,718.87
"Gdańsk, PL","London, GB",11,1276.45
"Gdańsk, PL","Stavanger, NO",9,928.2699999999999
"Gdańsk, PL","Trondheim, NO",4,1096.84
"Gdańsk, PL","Leeds, West Yorkshire, GB",5,1308.38
"Gdańsk, PL","Karmøy, NO",1,974.32
"Bazan, BG","Gdańsk, PL",1,1307.1
"Gdańsk, PL","Manchester, Greater Manchester, GB",3,1360.19
"Gdańsk, PL","Poznań, PL",2,243.23
"Dortmund, DE","Gdańsk, PL",9,792.61
"Funchal, PT","Gdańsk, PL",3,3660.4600000000005
"Gdańsk, PL","Newcastle upon Tyne, Tyne and Wear, GB",1,1292.43
"Geneva, CH","Nice, Alpes-Maritimes, FR",30,299.78
"Geneva, CH","Zaventem, BE",44,532.1
"Geneva, CH","Zurich, CH",122,229.79000000000002
"Geneva, CH","Porto, PT",97,1308.6099999999997
"Geneva, CH","Stockholm, SE",37,1669.18
"Geneva, CH","Málaga, ES",29,1380.3
"Geneva, CH","Helsinki (Vantaa), FI",20,1990.72
"Geneva, CH","Madrid, ES",93,1020.17
"Geneva, CH","Leeds, West Yorkshire, GB",18,1012.14
"Geneva, CH","Toulouse/Blagnac, FR",24,472.81
"Geneva, CH","Paris, FR",172,446.44000000000005
"Geneva, CH","Lisbon, PT",72,1495.67
"Geneva, CH","Ibiza (Eivissa), ES",3,905.77
"Geneva, CH","London, GB",451,738.3299999999999
"Geneva, CH","Prague, CZ",17,740.86
"Geneva, CH","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",5,626.76
"Geneva, CH","Warsaw, PL",31,1261.93
"Geneva, CH","Liverpool, GB",33,1016.42
"Geneva, CH","Luton, Luton, GB",114,783.94
"Geneva, CH","Rome, IT",53,705.48
"Geneva, CH","Istanbul, TR",81,1918.9599999999998
"Geneva, CH","Segrate (MI), IT",20,260.73
"Geneva, CH","Spata-Artemida, GR",35,1731.2899999999997
"Geneva, CH","Lesquin, FR",4,529.9
"Geneva, CH","Munich, DE",58,488.33
"Geneva, CH","Manchester, Greater Manchester, GB",87,992.49
"Geneva, CH","Vienna, AT",33,816.92
"Geneva, CH","Schkeuditz, DE",12,729.5499999999998
"Geneva, CH","Luxembourg, LU",27,376.89
"Geneva, CH","Weert, NL",1,559.12
"Geneva, CH","Nantes, FR",31,597.22
"Geneva, CH","Saint-Tropez, FR",3,338.51
"Caselle Torinese (TO), IT","Geneva, CH",1,166.16
"Geneva, CH","Newcastle upon Tyne, Tyne and Wear, GB",12,1120.89
"Geneva, CH","Valencia, ES",8,922.12
"Geneva, CH","Palma de Mallorca, ES",6,792.36
"Genova (GE), IT","Lamezia Terme (CZ), IT",4,867.21
"Genova (GE), IT","Paris, FR",6,739.1
"Genova (GE), IT","Rome, IT",79,410.84
"Genova (GE), IT","Munich, DE",12,493.01
"Genova (GE), IT","Madrid, ES",4,1117.36
"Genova (GE), IT","Weßling, DE",1,449.1
"Genova (GE), IT","Warsaw, PL",6,1243.33
"Genova (GE), IT","Palermo, IT",3,786.02
"Genova (GE), IT","London, GB",7,1028.21
"Bucharest, RO","Girona, ES",4,1907.1500000000003
"Eindhoven, NL","Girona, ES",1,1079.77
"Chabeuil, Drôme, FR","Girona, ES",1,379.9
"Capannori (LU), IT","Girona, ES",1,671.57
"Charleroi, BE","Girona, ES",9,960.4
"Glasgow, GB","London, GB",285,564.45
"Glasgow, GB","Luton, Luton, GB",44,518.02
"Glasgow, GB","Rome, IT",14,1981.3799999999999
"Glasgow, GB","Inverness, GB",4,187.25
"Glasgow, GB","Paris, FR",25,857.72
"Glasgow, GB","Wrocław, PL",4,1499.19
"Glasgow, GB","Southampton, GB",14,583.86
"Alajero, La Gomera Island, ES","Glasgow, GB",1,3259.37
"Glasgow, GB","Málaga, ES",17,2134.6099999999997
"Glasgow, GB","Gran Canaria Island, ES",1,3236.84
"Glasgow, GB","Tenerife, ES",2,3215.77
"Glasgow, GB","Marignane, Bouches-du-Rhône, FR",1,1543.76
"Gran Canaria Island, ES","Sta Cruz de la Palma, La Palma Island, ES",15,241.79
"Gran Canaria Island, ES","Madrid, ES",7,1765.07
"Copenhagen, DK","Gran Canaria Island, ES",1,3814.66
"Grenoble, FR","L'Hôpital-le-Mercier, Saône-et-Loire, FR",2,154.99
"Grenoble, FR","London, GB",63,789.53
"Grenoble, FR","Romney Marsh, Kent, GB",1,701.74
"Grenoble, FR","Manchester, Greater Manchester, GB",14,1043.84
"Greven, DE","Málaga, ES",4,1966.8
"Greven, DE","Zurich, CH",6,523.56
"Greven, DE","London, GB",9,535.62
"Greven, DE","Munich, DE",44,511.26
"Greven, DE","Segrate (MI), IT",1,752.75
"Grimsby, Lincolnshire, GB","Southend-on-Sea, Essex, GB",3,233.88
"Grimsby, Lincolnshire, GB","Prestwick, South Ayrshire, GB",4,346.62
"Grimsby, Lincolnshire, GB","Turweston, GB",1,177.93
"Cambridge, Cambridgeshire, GB","Grimsby, Lincolnshire, GB",1,156.47
"Groningen, NL","Newcastle upon Tyne, Tyne and Wear, GB",1,579.55
"Groningen, NL","Mönchengladbach, DE",1,210.09
"Grâce-Hollogne, BE","Paris, FR",16,272.5299999999999
"Grâce-Hollogne, BE","Katowice, PL",9,962.15
"Grâce-Hollogne, BE","Madrid, ES",8,1336.73
"Göteborg, SE","Stockholm, SE",102,392.85
"Göteborg, SE","Helsinki (Vantaa), FI",69,790.7
"Göteborg, SE","Munich, DE",35,1041.51
"Göteborg, SE","London, GB",46,1039.2
"Göteborg, SE","Weßling, DE",1,1072.92
"Göteborg, SE","Istanbul, TR",17,2206.6
"Farnborough, Hampshire, GB","Göteborg, SE",1,1093.19
"Göteborg, SE","Zurich, CH",12,1165.15
"Göteborg, SE","Rome, IT",4,1770.07
"Göteborg, SE","Paris, FR",38,1136.8
"Göteborg, SE","Schkeuditz, DE",9,700.39
"Göteborg, SE","Örebro, SE",10,240.13999999999996
"Göteborg, SE","Warsaw, PL",6,831.86
"Göteborg, SE","Velika Gorica, HR",3,1359.16
"Halmstad, SE","Stockholm, SE",33,433.37000000000006
"Halmstad, SE","Luleå, SE",1,1101.26
"Hamburg, DE","Saarbrücken, DE",4,522.72
"Hamburg, DE","Istanbul, TR",85,1988.9400000000003
"Hamburg, DE","Munich, DE",152,596.01
"Hamburg, DE","Zurich, CH",88,687.7999999999998
"Hamburg, DE","Warsaw, PL",36,754.11
"Hamburg, DE","Oslo (Gardermoen), NO",8,738.62
"Hamburg, DE","Palma de Mallorca, ES",47,1651.71
"Hamburg, DE","Vienna, AT",47,766.6299999999999
"Hamburg, DE","London, GB",103,710.8099999999998
"Hamburg, DE","Luxembourg, LU",9,508.55
"Hamburg, DE","Stuttgart, DE",27,546.19
"Hamburg, DE","Saint-Nazaire/Montoir, FR",9,1100.24
"Hamburg, DE","Madrid, ES",28,1782.3500000000001
"Hamburg, DE","Tenerife, ES",1,3540.33
"Hamburg, DE","Manchester, Greater Manchester, GB",14,806.43
"Hamburg, DE","Helsinki (Vantaa), FI",34,1175.98
"Hamburg, DE","Toulouse/Blagnac, FR",26,1270.7400000000002
"Hamburg, DE","Paris, FR",58,712.45
"Hamburg, DE","Nuremberg, DE",1,461.22
"Hamburg, DE","Innsbruck, AT",5,710.29
"Hamburg, DE","Rome, IT",19,1323.21
"Gran Canaria Island, ES","Hamburg, DE",2,3530.96
"Hamburg, DE","Zaventem, BE",10,474.6000000000001
"Hamburg, DE","Salzburg, AT",16,679.46
"Hamburg, DE","Riga, LV",8,967.15
"Hannover, DE","Paris, FR",44,628.42
"Hannover, DE","London, GB",29,673.99
"Hannover, DE","Munich, DE",66,480.31
"Hannover, DE","Istanbul, TR",54,1929.6099999999997
"Erfurt, DE","Hannover, DE",2,186.83
"Düsseldorf, DE","Hannover, DE",5,238.93999999999997
"Hannover, DE","Zurich, CH",27,562.21
"Hannover, DE","Palma de Mallorca, ES",27,1530.69
"Hannover, DE","Madrid, ES",13,1678.7699999999998
"Hannover, DE","Schkeuditz, DE",8,209.46
"Hannover, DE","Wevelgem, BE",1,482.51
"Hannover, DE","Vienna, AT",25,687.41
"Grâce-Hollogne, BE","Hannover, DE",9,356.37
"Hannover, DE","Jerez de la Frontera, ES",2,2136.54
"Helsinki (Vantaa), FI","Vaasa, FI",2,347.43
"Helsinki (Vantaa), FI","Jyväskylän Maalaiskunta, FI",25,234.52
"Helsinki (Vantaa), FI","Vilnius, LT",38,632.35
"Helsinki (Vantaa), FI","Oslo (Gardermoen), NO",76,763.4900000000001
"Helsinki (Vantaa), FI","Oulu / Oulunsalo, FI",107,513.19
"Helsinki (Vantaa), FI","Vienna, AT",29,1460.34
"Helsinki (Vantaa), FI","London, GB",84,1823.5799999999997
"Helsinki (Vantaa), FI","Munich, DE",58,1574.64
"Helsinki (Vantaa), FI","Zurich, CH",29,1778.9599999999998
"Helsinki (Vantaa), FI","Tenerife, ES",3,4714.71
"Helsinki (Vantaa), FI","Stockholm, SE",197,401.99
"Helsinki (Vantaa), FI","Istanbul, TR",38,2160.1400000000003
"Helsinki (Vantaa), FI","Riga, LV",95,377.82
"Helsinki (Vantaa), FI","Warsaw, PL",43,934.02
"Helsinki (Vantaa), FI","Paris, FR",86,1885.36
"Helsinki (Vantaa), FI","Lisbon, PT",12,3363.94
"Helsinki (Vantaa), FI","Linköping, SE",3,566.61
"Helsinki (Vantaa), FI","Rome, IT",24,2228.87
"Helsinki (Vantaa), FI","Málaga, ES",37,3352.7199999999993
"Helsinki (Vantaa), FI","Kuopio / Siilinjärvi, FI",56,334.24000000000007
"Helsinki (Vantaa), FI","Zaventem, BE",25,1646.58
"Helsinki (Vantaa), FI","Manchester, Greater Manchester, GB",26,1812.07
"Helsinki (Vantaa), FI","Kittilä, FI",7,820.93
"Helsinki (Vantaa), FI","Örebro, SE",6,568.23
"Helsinki (Vantaa), FI","Kokkola / Kruunupyy, FI",22,390.06999999999994
"Helsinki (Vantaa), FI","Orio al Serio (BG), IT",14,1912.0599999999997
"Helsinki (Vantaa), FI","Prague, CZ",17,1319.9299999999998
"Helsinki (Vantaa), FI","Schkeuditz, DE",8,1264.27
"Helsinki (Vantaa), FI","Madrid, ES",15,2956.47
"Budapest, HU","Helsinki (Vantaa), FI",9,1475.4299999999998
"Hof, DE","Liverpool, GB",1,1063.7
"Hradec Králové, CZ","Innsbruck, AT",1,468.49
"Bastia, FR","Hyères, Var, FR",1,278.84
"Hyères, Var, FR","Paris, FR",16,752.2
"Augsburg, DE","Hörselberg-Hainich, DE",1,287.21
"Ibiza (Eivissa), ES","Madrid, ES",89,465.85999999999996
"Ibiza (Eivissa), ES","Rome, IT",1,990.74
"Ibiza (Eivissa), ES","Málaga, ES",14,570.91
"Ibiza (Eivissa), ES","Valencia, ES",24,173.88
"Ibiza (Eivissa), ES","London, GB",13,1409.39
"Ibiza (Eivissa), ES","Seville, ES",8,655.49
"Edinburgh, GB","Ibiza (Eivissa), ES",1,1931.06
"Ibiza (Eivissa), ES","Rotterdam, NL",1,1474.05
"Innsbruck, AT","London, GB",91,948.5300000000001
"Innsbruck, AT","Vienna, AT",41,402.35
"Brno, CZ","Innsbruck, AT",1,448.63
"Innsbruck, AT","Zaventem, BE",5,642.6
"Innsbruck, AT","Rotterdam, NL",24,720.78
"Inverness, GB","Luton, Luton, GB",19,672.8500000000001
"Inverness, GB","London, GB",53,718.62
"Inverness, GB","Manchester, Greater Manchester, GB",7,479.36
"Istanbul, TR","London, GB",268,2490.8999999999996
"Istanbul, TR","Manchester, Greater Manchester, GB",63,2696.0499999999997
"Istanbul, TR","Thessaloniki, GR",25,507.2300000000001
"Istanbul, TR","Köln (Cologne), DE",107,1996.9100000000003
"Istanbul, TR","Rome, IT",92,1378.74
"Istanbul, TR","Málaga, ES",27,2918.77
"Istanbul, TR","Trabzon, TR",150,908.38
"Istanbul, TR","Munich, DE",112,1576.2400000000002
"Istanbul, TR","Stockholm, SE",59,2189.48
"Istanbul, TR","Spata-Artemida, GR",103,551.74
"Istanbul, TR","Zaventem, BE",51,2170.47
"Caselle (VR), IT","Istanbul, TR",2,1537.79
"Istanbul, TR","Stuttgart, DE",93,1764.67
"Istanbul, TR","Tymbou (Kirklar), CY",284,766.8000000000001
"Istanbul, TR","Marignane, Bouches-du-Rhône, FR",41,1965.59
"Firenze (FI), IT","Istanbul, TR",3,1485.9
"Istanbul, TR","Zgornji Brnik, SI",30,1298.23
"Istanbul, TR","Warsaw, PL",61,1382.6299999999999
"Istanbul, TR","Vienna, AT",108,1253.8800000000003
"Istanbul, TR","Valencia, ES",12,2491.62
"Istanbul, TR","Porto, PT",26,3126.32
"Istanbul, TR","Madrid, ES",87,2734.0999999999995
"Istanbul, TR","Vilnius, LT",23,1534.7299999999998
"Istanbul, TR","Ordu, TR",39,765.8900000000001
"Istanbul, TR","Zurich, CH",97,1767.86
"Busevec, HR","Istanbul, TR",14,1154.84
"Istanbul, TR","Tallinn, EE",17,2062.05
"Istanbul, TR","Paris, FR",194,2270.2900000000004
"Istanbul, TR","Schkeuditz, DE",28,1720.18
"Istanbul, TR","Riga, LV",26,1803.89
"Istanbul, TR","Valletta, MT",34,1383.74
"Istanbul, TR","Palermo, IT",4,1385.65
"Istanbul, TR","Prague, CZ",77,1518.73
"Istanbul, TR","Rotterdam, NL",17,2217.69
"Istanbul, TR","Seville, ES",25,3008.24
"Istanbul, TR","Samsun, TR",6,637.58
"Istanbul, TR","Toulouse/Blagnac, FR",14,2275.23
"Istanbul, TR","Nice, Alpes-Maritimes, FR",15,1804.4299999999998
"Istanbul, TR","Oslo (Gardermoen), NO",39,2455.6099999999997
"Istanbul, TR","Nuremberg, DE",42,1678.49
"Istanbul, TR","Luxembourg, LU",20,2006.1700000000003
"Istanbul, TR","Nottingham, Leicestershire, GB",8,2617.94
"Istanbul, TR","Orio al Serio (BG), IT",38,1633.86
"Istanbul, TR","Luton, Luton, GB",18,2524.03
"Catania, IT","Istanbul, TR",2,1258.7
"Grâce-Hollogne, BE","Istanbul, TR",14,2097.0
"Jasionka, PL","Warsaw, PL",48,246.31000000000006
"Jasionka, PL","Munich, DE",21,767.91
"Jasionka, PL","London, GB",13,1552.33
"Edinburgh, GB","Jasionka, PL",2,1805.59
"Jasionka, PL","Riga, LV",1,772.54
"Birmingham, West Midlands, GB","Jasionka, PL",1,1665.99
"Jasionka, PL","Vienna, AT",2,454.88
"Jasionka, PL","Luton, Luton, GB",5,1573.12
"Alicante, ES","Jasionka, PL",2,2214.96
"Jerez de la Frontera, ES","Valletta, MT",2,1841.03
"Jerez de la Frontera, ES","Madrid, ES",26,459.26
"Farnborough, Hampshire, GB","Jerez de la Frontera, ES",1,1669.02
"Jerez de la Frontera, ES","Palma de Mallorca, ES",6,829.86
"Helsinki (Vantaa), FI","Joensuu, FI",5,358.72
"Jyväskylän Maalaiskunta, FI","Tampere / Pirkkala, FI",6,154.25
"Jönköping, SE","Luleå, SE",1,962.82
"Katowice, PL","Warsaw, PL",52,232.62000000000003
"Katowice, PL","Stockholm, SE",1,1006.2
"Katowice, PL","Valletta, MT",19,1668.0
"Barcelona, ES","Katowice, PL",10,1658.75
"Katowice, PL","Spata-Artemida, GR",17,1446.42
"Katowice, PL","Orio al Serio (BG), IT",6,876.69
"Katowice, PL","Schkeuditz, DE",15,490.9
"Katowice, PL","Rome, IT",14,1091.39
"Katowice, PL","Luton, Luton, GB",19,1360.6
"Katowice, PL","Wrocław, PL",3,169.57
"Katowice, PL","London, GB",25,1339.48
"Katowice, PL","Köln (Cologne), DE",10,841.4900000000001
"Katowice, PL","Madrid, ES",7,2084.38
"Kaunas, LT","Riga, LV",6,221.53
"Kaunas, LT","Köln (Cologne), DE",8,1220.17
"Kaunas, LT","Málaga, ES",9,2969.0499999999997
"Kaunas, LT","London, GB",6,1642.15
"Kaunas, LT","Stockholm, SE",11,625.22
"Kaunas, LT","Liverpool, GB",3,1752.46
"Kaunas, LT","Luton, Luton, GB",20,1647.48
"Kaunas, LT","Madrid, ES",3,2602.87
"Berlin, DE","Kaunas, LT",2,754.01
"Kavala, GR","Çorlu, TR",1,277.93
"Chambéry, FR","Kidlington, Oxfordshire, GB",4,867.39
"Kidlington, Oxfordshire, GB","Perugia (PG), IT",1,1418.99
"Kidlington, Oxfordshire, GB","Liverpool, GB",2,196.01
"Friedrichshafen, DE","Kidlington, Oxfordshire, GB",1,904.21
"Kiel, DE","Mönchengladbach, DE",3,427.11
"Darlington, Durham, GB","King's Lynn, Norfolk, GB",1,244.72
"Klagenfurt am Wörthersee, AT","Köln (Cologne), DE",1,705.64
"Klagenfurt am Wörthersee, AT","Vienna, AT",4,234.26
"Kos Island, GR","Spata-Artemida, GR",49,305.67999999999995
"Košice, SK","Vienna, AT",20,350.33
"Košice, SK","Prague, CZ",12,529.81
"Budapest, HU","Košice, SK",1,204.53
"Košice, SK","Zurich, CH",4,951.63
"Košice, SK","Warsaw, PL",11,395.81
"Košice, SK","London, GB",9,1545.29
"Košice, SK","Liverpool, GB",6,1754.36
"Kristiansand(Kjevik), NO","Oslo (Gardermoen), NO",47,279.98
"Kristiansand(Kjevik), NO","Roskilde, DK",2,380.87
"Kuopio / Siilinjärvi, FI","Tampere / Pirkkala, FI",7,280.33
"Kuopio / Siilinjärvi, FI","London, GB",1,2078.87
"Köln (Cologne), DE","Valletta, MT",10,1770.51
"Köln (Cologne), DE","London, GB",102,505.65
"Köln (Cologne), DE","Nottingham, Leicestershire, GB",38,621.08
"Köln (Cologne), DE","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",10,712.28
"Köln (Cologne), DE","Munich, DE",64,435.70000000000005
"Köln (Cologne), DE","Orio al Serio (BG), IT",30,608.14
"Köln (Cologne), DE","Larnaca, CY",6,2769.78
"Köln (Cologne), DE","Palma de Mallorca, ES",63,1303.9200000000003
"Köln (Cologne), DE","Prague, CZ",11,510.49
"Köln (Cologne), DE","Madrid, ES",13,1429.83
"Köln (Cologne), DE","Vienna, AT",48,745.99
"Köln (Cologne), DE","Seville, ES",7,1815.69
"Köln (Cologne), DE","Rome, IT",23,1085.68
"Köln (Cologne), DE","Schkeuditz, DE",32,360.32
"Köln (Cologne), DE","Valencia, ES",4,1397.28
"Köln (Cologne), DE","Velika Gorica, HR",6,870.92
"Köln (Cologne), DE","Manchester, Greater Manchester, GB",14,699.54
"Köln (Cologne), DE","Zurich, CH",15,392.44999999999993
"Köln (Cologne), DE","Zgornji Brnik, SI",13,745.27
"Köln (Cologne), DE","Porto, PT",19,1617.07
"Köln (Cologne), DE","Stockholm, SE",16,1176.51
"Köln (Cologne), DE","Salzburg, AT",4,544.84
"Köln (Cologne), DE","Stuttgart, DE",16,284.29
"Köln (Cologne), DE","Marignane, Bouches-du-Rhône, FR",11,838.65
"Köln (Cologne), DE","Malmö, SE",16,664.3
"Köln (Cologne), DE","Wrocław, PL",9,681.77
"Köln (Cologne), DE","Warsaw, PL",12,964.2199999999999
"Köln (Cologne), DE","Paris, FR",39,389.97
"Köln (Cologne), DE","Palermo, IT",4,1492.51
"Köln (Cologne), DE","Weßling, DE",4,430.41
"Carcassonne, FR","L'Hôpital-le-Mercier, Saône-et-Loire, FR",1,380.24
"La Roche-sur-Yon, FR","Paris, FR",1,395.47
"Laage, DE","Mönchengladbach, DE",2,491.24
"Düsseldorf, DE","Lahr/Schwarzwald, DE",2,333.5
"Lamezia Terme (CZ), IT","Rome, IT",38,456.59
"Lamezia Terme (CZ), IT","Madrid, ES",4,1710.14
"Lamezia Terme (CZ), IT","Orio al Serio (BG), IT",37,923.7999999999998
"Lamezia Terme (CZ), IT","Segrate (MI), IT",27,925.7799999999999
"Lamezia Terme (CZ), IT","Montichiari (BS), IT",7,873.35
"Lamezia Terme (CZ), IT","Wrocław, PL",4,1357.21
"Lamezia Terme (CZ), IT","Pisa (PI), IT",9,721.67
"Larnaca, CY","Vienna, AT",17,2036.4299999999998
"Larnaca, CY","Valletta, MT",19,1735.6499999999999
"Göteborg, SE","Larnaca, CY",1,3003.2
"Larnaca, CY","St. Gallen, CH",1,2437.58
"Larnaca, CY","London, GB",66,3252.31
"Larnaca, CY","Spata-Artemida, GR",140,930.2199999999999
"Larnaca, CY","Zaventem, BE",6,2936.46
"Larnaca, CY","Thessaloniki, GR",32,1126.84
"Larnaca, CY","Luton, Luton, GB",9,3288.1099999999997
"Larnaca, CY","Zurich, CH",10,2504.94
"Geneva, CH","Larnaca, CY",5,2626.61
"Larnaca, CY","Vilnius, LT",3,2289.84
"Larnaca, CY","Munich, DE",22,2339.52
"Larnaca, CY","Warsaw, PL",22,2175.43
"Larnaca, CY","Paris, FR",3,3013.14
"Le Mans, Sarthe, FR","Madrid, ES",5,890.92
"Leeds, West Yorkshire, GB","Paris, FR",13,574.5299999999999
"Leeds, West Yorkshire, GB","Wrocław, PL",6,1288.55
"Leeds, West Yorkshire, GB","Málaga, ES",22,1924.0200000000002
"Leeds, West Yorkshire, GB","Zgornji Brnik, SI",2,1425.25
"Leeds, West Yorkshire, GB","Warsaw, PL",9,1515.27
"Leeds, West Yorkshire, GB","Rome, IT",4,1697.84
"Leeds, West Yorkshire, GB","Salzburg, AT",4,1227.94
"Leeds, West Yorkshire, GB","Palma de Mallorca, ES",5,1625.83
"Leeds, West Yorkshire, GB","London, GB",4,283.82
"Leirvik, NO","Oslo (Gardermoen), NO",28,323.2799999999999
"Colmar, FR","Lelystad, NL",1,500.37
"Lesquin, FR","Marignane, Bouches-du-Rhône, FR",8,808.55
"Kidlington, Oxfordshire, GB","Lesquin, FR",1,338.88
"Lesquin, FR","Nice, Alpes-Maritimes, FR",13,828.5
"Lesquin, FR","Toulouse/Blagnac, FR",17,782.5
"Lesquin, FR","Porto, PT",4,1376.84
"Lesquin, FR","Montpellier/Méditerranée, FR",4,780.01
"Levaldigi (CN), IT","Venegono Superiore (VA), IT",2,165.81
"Limnos Island, GR","Thessaloniki, GR",8,203.73
"Limnos Island, GR","Spata-Artemida, GR",19,246.96
"Limnos Island, GR","Mytilene, GR",5,151.01
"Lincoln, Lincolnshire, GB","Warton, GB",4,178.79
"Lincoln, Lincolnshire, GB","Lossiemouth, Moray, GB",4,536.03
"Köln (Cologne), DE","Linz, AT",4,588.69
"Braunschweig, DE","Linz, AT",1,521.58
"Linz, AT","Schkeuditz, DE",10,379.52
"Linz, AT","London, GB",6,1084.11
"Linz, AT","Vienna, AT",12,172.04
"Lisbon, PT","Toulouse/Blagnac, FR",24,1029.41
"Lisbon, PT","Rome, IT",66,1854.0400000000002
"Frankfurt am Main, DE","Lisbon, PT",58,1872.71
"Lisbon, PT","Porto, PT",130,277.01
"Lisbon, PT","Madrid, ES",198,502.13999999999993
"Düsseldorf, DE","Lisbon, PT",21,1861.7300000000002
"Lisbon, PT","Paris, FR",191,1478.72
"Lisbon, PT","Munich, DE",50,1983.6100000000001
"Lisbon, PT","Zurich, CH",60,1723.08
"Lisbon, PT","Orio al Serio (BG), IT",19,1724.6600000000003
"Berlin, DE","Lisbon, PT",28,2303.19
"Lisbon, PT","Zaventem, BE",25,1717.4699999999998
"Lisbon, PT","Nantes, FR",18,1113.04
"Köln (Cologne), DE","Lisbon, PT",12,1850.45
"Lisbon, PT","London, GB",176,1581.9700000000003
"Lisbon, PT","Marignane, Bouches-du-Rhône, FR",24,1306.64
"Ferno (VA), IT","Lisbon, PT",60,1651.71
"Lisbon, PT","Manchester, Greater Manchester, GB",32,1702.15
"Lisbon, PT","Zaragoza, ES",1,757.98
"Lisbon, PT","Segrate (MI), IT",10,1684.6
"Lisbon, PT","Nice, Alpes-Maritimes, FR",11,1468.1
"Lisbon, PT","Valencia, ES",10,750.33
"Lisbon, PT","Málaga, ES",27,470.18
"Lisbon, PT","Oslo (Gardermoen), NO",8,2768.55
"Lisbon, PT","Luton, Luton, GB",22,1606.45
"Bologna, IT","Lisbon, PT",13,1807.43
"Colombier-Saugnieu, Rhône, FR","Lisbon, PT",29,1399.35
"Lisbon, PT","Schkeuditz, DE",6,2173.89
"Faro, PT","Lisbon, PT",38,221.32
"Eindhoven, NL","Lisbon, PT",11,1804.46
"Dublin, IE","Lisbon, PT",52,1643.37
"Birmingham, West Midlands, GB","Lisbon, PT",5,1623.21
"Lisbon, PT","Valletta, MT",6,2108.82
"Charleroi, BE","Lisbon, PT",18,1681.1600000000003
"Edinburgh, GB","Lisbon, PT",7,1956.15
"Budapest, HU","Lisbon, PT",18,2471.31
"Copenhagen, DK","Lisbon, PT",25,2471.7999999999997
"Lisbon, PT","Vienna, AT",23,2305.01
"Istanbul, TR","Lisbon, PT",22,3232.59
"Lisbon, PT","Stuttgart, DE",5,1833.04
"Lisbon, PT","Prague, CZ",12,2228.65
"Bordeaux, FR","Lisbon, PT",12,968.18
"Lisbon, PT","Warsaw, PL",23,2749.1
"Lisbon, PT","Luxembourg, LU",34,1711.6
"Lisbon, PT","Stockholm, SE",13,2988.64
